CHROM-BIN_START-BIN_END,N_VARIANTS,WEIGHTED_FST,MEAN_FST
A01-16875001-16975000,8,0.240126,0.198196
A01-16900001-17000000,6,0.239136,0.183398
A01-16925001-17025000,10,0.113394,0.100289
A01-16950001-17050000,12,0.114613,0.10543
A01-16975001-17075000,13,0.166962,0.133145
A01-17000001-17100000,17,0.191727,0.152643
A01-17025001-17125000,14,0.172553,0.146777
A01-17050001-17150000,16,0.164385,0.141037
A01-17075001-17175000,13,0.130014,0.110937
A01-17100001-17200000,9,0.0638539,0.0642379
A01-17125001-17225000,9,0.090128,0.109214
A01-17150001-17250000,17,0.193824,0.168658
A01-17175001-17275000,17,0.193824,0.168658
A01-17200001-17300000,17,0.193824,0.168658
A01-17225001-17325000,12,0.23239,0.195687
A01-17300001-17400000,10,0.041962,0.0283242
A01-17325001-17425000,10,0.041962,0.0283242
A01-17350001-17450000,10,0.041962,0.0283242
A01-17375001-17475000,10,0.041962,0.0283242
A01-17425001-17525000,3,0.325199,0.323503
A01-17450001-17550000,3,0.325199,0.323503
A01-17475001-17575000,5,0.277678,0.271864
A01-17500001-17600000,6,0.270993,0.255783
A01-17525001-17625000,3,0.191544,0.188063
A01-17550001-17650000,3,0.191544,0.188063
A01-17575001-17675000,6,0.0663495,0.0806783
A01-17600001-17700000,5,0.0559662,0.0617384
A01-17625001-17725000,5,0.0559662,0.0617384
A01-17650001-17750000,6,0.0719293,0.0929525
A01-17675001-17775000,1,0.249023,0.249023
A01-17700001-17800000,4,0.280464,0.278668
A01-17725001-17825000,5,0.227964,0.222268
A01-17750001-17850000,4,0.22284,0.215579
A01-17775001-17875000,4,0.22284,0.215579
A01-17800001-17900000,1,-0.00333372,-0.00333372
A01-17900001-18000000,2,-0.000328372,0.0174354
A01-17925001-18025000,3,0.0102087,0.0216274
A01-17950001-18050000,3,0.0102087,0.0216274
A01-17975001-18075000,4,0.00582319,0.0149623
A01-18000001-18100000,5,0.065057,0.0661368
A01-18025001-18125000,4,0.0728782,0.0751681
A01-18050001-18150000,4,0.0728782,0.0751681
A01-18075001-18175000,3,0.100194,0.101902
A01-18100001-18200000,13,0.246499,0.19747
A01-18125001-18225000,13,0.246499,0.19747
A01-18150001-18250000,36,0.171077,0.145287
A01-18175001-18275000,37,0.165254,0.141601
A01-18200001-18300000,24,0.118453,0.111338
A01-18225001-18325000,33,0.118054,0.106525
A01-18250001-18350000,10,0.0935612,0.085209
A01-18275001-18375000,9,0.116172,0.0936907
A01-18300001-18400000,9,0.116172,0.0936907
A01-18400001-18500000,4,0.0515659,0.0591064
A01-18425001-18525000,4,0.0515659,0.0591064
A01-18450001-18550000,4,0.0515659,0.0591064
A01-18475001-18575000,4,0.0515659,0.0591064
A01-18525001-18625000,10,0.194852,0.165
A01-18550001-18650000,10,0.194852,0.165
A01-18575001-18675000,10,0.194852,0.165
A01-18600001-18700000,10,0.194852,0.165
A01-18850001-18950000,3,0.123941,0.117624
A01-18875001-18975000,3,0.123941,0.117624
A01-18900001-19000000,3,0.123941,0.117624
A01-18925001-19025000,3,0.123941,0.117624
A01-18950001-19050000,7,0.192736,0.157878
A01-18975001-19075000,7,0.192736,0.157878
A01-19000001-19100000,7,0.192736,0.157878
A01-19025001-19125000,7,0.192736,0.157878
A01-19050001-19150000,3,0.505334,0.418048
A01-19075001-19175000,3,0.505334,0.418048
A01-19100001-19200000,3,0.505334,0.418048
A01-19125001-19225000,3,0.505334,0.418048
A01-19275001-19375000,7,0.0631606,0.0503981
A01-19300001-19400000,7,0.0631606,0.0503981
A01-19325001-19425000,7,0.0631606,0.0503981
A01-19350001-19450000,7,0.0631606,0.0503981
A01-19375001-19475000,1,0.195412,0.195412
A01-19400001-19500000,2,0.131279,0.140297
A01-19425001-19525000,5,0.193889,0.168374
A01-19450001-19550000,5,0.193889,0.168374
A01-19475001-19575000,4,0.193631,0.161615
A01-19500001-19600000,6,0.190284,0.162489
A01-19525001-19625000,3,0.126977,0.137885
A01-19550001-19650000,3,0.126977,0.137885
A01-19575001-19675000,3,0.126977,0.137885
A01-19700001-19800000,7,0.144633,0.117574
A01-19725001-19825000,14,0.144993,0.124779
A01-19750001-19850000,14,0.144993,0.124779
A01-19775001-19875000,14,0.144993,0.124779
A01-19800001-19900000,7,0.145219,0.131984
A01-19975001-20075000,4,0.229382,0.164243
A01-20000001-20100000,4,0.229382,0.164243
A01-20025001-20125000,6,0.204888,0.123052
A01-20050001-20150000,6,0.204888,0.123052
A01-20075001-20175000,2,0.0617521,0.0406716
A01-20100001-20200000,2,0.0617521,0.0406716
A01-20225001-20325000,1,-0.0184126,-0.0184126
A01-20250001-20350000,1,-0.0184126,-0.0184126
A01-20275001-20375000,1,-0.0184126,-0.0184126
A01-20300001-20400000,1,-0.0184126,-0.0184126
A01-20325001-20425000,4,0.47757,0.41926
A01-20350001-20450000,4,0.47757,0.41926
A01-20375001-20475000,4,0.47757,0.41926
A01-20400001-20500000,5,0.416663,0.34025
A01-20425001-20525000,1,0.0242091,0.0242091
A01-20450001-20550000,1,0.0242091,0.0242091
A01-20475001-20575000,9,0.0860564,0.0828372
A01-20500001-20600000,23,0.126676,0.11576
A01-20525001-20625000,37,0.114457,0.109734
A01-20550001-20650000,37,0.114457,0.109734
A01-20575001-20675000,29,0.121151,0.115132
A01-20600001-20700000,14,0.0923042,0.0998346
A01-20800001-20900000,16,0.131958,0.0961808
A01-20825001-20925000,16,0.131958,0.0961808
A01-20850001-20950000,16,0.131958,0.0961808
A01-20875001-20975000,16,0.131958,0.0961808
A01-21025001-21125000,5,0.10501,0.116332
A01-21050001-21150000,5,0.10501,0.116332
A01-21075001-21175000,5,0.10501,0.116332
A01-21100001-21200000,5,0.10501,0.116332
A01-21175001-21275000,10,0.110621,0.0790364
A01-21200001-21300000,19,0.143913,0.101294
A01-21225001-21325000,19,0.143913,0.101294
A01-21250001-21350000,19,0.143913,0.101294
A01-21275001-21375000,12,0.243971,0.180955
A01-21300001-21400000,3,0.3655,0.345743
A01-21325001-21425000,3,0.3655,0.345743
A01-21350001-21450000,3,0.3655,0.345743
A01-21800001-21900000,6,0.175993,0.133787
A01-21825001-21925000,15,0.125733,0.123752
A01-21850001-21950000,19,0.119623,0.107029
A01-21875001-21975000,19,0.119623,0.107029
A01-21900001-22000000,13,0.101214,0.0946791
A01-21925001-22025000,12,0.0404931,0.0415514
A01-21950001-22050000,8,0.0316857,0.0401685
A01-21975001-22075000,8,0.0316857,0.0401685
A01-22000001-22100000,8,0.0316857,0.0401685
A01-22025001-22125000,7,0.216417,0.208165
A01-22050001-22150000,7,0.216417,0.208165
A01-22075001-22175000,7,0.216417,0.208165
A01-22100001-22200000,7,0.216417,0.208165
A01-22150001-22250000,4,0.113269,0.130074
A01-22175001-22275000,4,0.113269,0.130074
A01-22200001-22300000,4,0.113269,0.130074
A01-22225001-22325000,4,0.113269,0.130074
A01-22375001-22475000,2,0.299281,0.285472
A01-22400001-22500000,2,0.299281,0.285472
A01-22425001-22525000,2,0.299281,0.285472
A01-22450001-22550000,9,0.12792,0.133885
A01-22475001-22575000,11,0.187348,0.143233
A01-22500001-22600000,11,0.187348,0.143233
A01-22525001-22625000,11,0.187348,0.143233
A01-22550001-22650000,14,0.189537,0.141848
A01-22575001-22675000,10,0.11874,0.104433
A01-22600001-22700000,10,0.11874,0.104433
A01-22625001-22725000,10,0.11874,0.104433
A01-22675001-22775000,9,0.145928,0.0989776
A01-22700001-22800000,9,0.145928,0.0989776
A01-22725001-22825000,12,0.211546,0.144785
A01-22750001-22850000,12,0.211546,0.144785
A01-22775001-22875000,3,0.309882,0.282209
A01-22800001-22900000,13,0.146113,0.123344
A01-22825001-22925000,10,0.071223,0.0756852
A01-22850001-22950000,15,0.108861,0.105223
A01-22875001-22975000,31,0.206906,0.180778
A01-22900001-23000000,25,0.238258,0.211339
A01-22925001-23025000,27,0.232343,0.201758
A01-22950001-23050000,22,0.2489,0.210271
A01-22975001-23075000,6,0.125925,0.10003
A01-23000001-23100000,2,0.0835724,0.0819854
A01-23500001-23600000,6,0.120941,0.0787115
A01-23525001-23625000,6,0.120941,0.0787115
A01-23550001-23650000,6,0.120941,0.0787115
A01-23575001-23675000,6,0.120941,0.0787115
A01-23625001-23725000,2,0.027146,0.0282722
A01-23650001-23750000,2,0.027146,0.0282722
A01-23675001-23775000,2,0.027146,0.0282722
A01-23700001-23800000,2,0.027146,0.0282722
A01-23800001-23900000,2,0.288534,0.167407
A01-23825001-23925000,5,0.206664,0.136922
A01-23850001-23950000,5,0.206664,0.136922
A01-23875001-23975000,5,0.206664,0.136922
A01-23900001-24000000,9,0.165877,0.130291
A01-23925001-24025000,6,0.173003,0.137137
A01-23950001-24050000,6,0.173003,0.137137
A01-23975001-24075000,16,0.117649,0.0804698
A01-24000001-24100000,12,0.0365022,0.0369144
A01-24025001-24125000,12,0.0365022,0.0369144
A01-24050001-24150000,12,0.0365022,0.0369144
A01-24075001-24175000,2,-0.0102758,-0.0108598
A01-24100001-24200000,4,0.232631,0.23362
A01-24125001-24225000,4,0.232631,0.23362
A01-24150001-24250000,4,0.232631,0.23362
A01-24175001-24275000,6,0.279287,0.235311
A01-24200001-24300000,2,0.350257,0.238693
A01-24225001-24325000,2,0.350257,0.238693
A01-24250001-24350000,2,0.350257,0.238693
A01-24275001-24375000,3,0.150314,0.15693
A01-24300001-24400000,5,0.124138,0.133058
A01-24325001-24425000,5,0.124138,0.133058
A01-24350001-24450000,9,0.110623,0.10266
A01-24375001-24475000,11,0.108414,0.0866779
A01-24400001-24500000,19,0.1266,0.106537
A01-24425001-24525000,25,0.127281,0.106178
A01-24450001-24550000,24,0.155304,0.125779
A01-24475001-24575000,19,0.161628,0.132547
A01-24500001-24600000,9,0.205295,0.139238
A01-24525001-24625000,5,0.195476,0.15338
A01-24550001-24650000,2,0.0346577,0.0719983
A01-24575001-24675000,15,0.0403502,0.0462292
A01-24600001-24700000,15,0.0403502,0.0462292
A01-24625001-24725000,13,0.0409833,0.0422647
A01-24650001-24750000,13,0.0409833,0.0422647
A01-24675001-24775000,2,0.143828,0.131346
A01-24700001-24800000,2,0.143828,0.131346
A01-24725001-24825000,2,0.143828,0.131346
A01-24750001-24850000,5,0.152832,0.138337
A01-24775001-24875000,11,0.148323,0.0983439
A01-24800001-24900000,11,0.148323,0.0983439
A01-24825001-24925000,11,0.148323,0.0983439
A01-24850001-24950000,15,0.148369,0.114645
A01-24875001-24975000,7,0.154513,0.152412
A01-24900001-25000000,7,0.154513,0.152412
A01-24925001-25025000,10,0.139023,0.131564
A01-24950001-25050000,6,0.122613,0.122753
A01-24975001-25075000,9,0.103078,0.10351
A01-25000001-25100000,9,0.103078,0.10351
A01-25025001-25125000,6,0.108957,0.113806
A01-25050001-25150000,3,0.0381368,0.0650259
A01-25100001-25200000,2,0.012793,0.0109775
A01-25125001-25225000,7,0.0456846,0.0304512
A01-25150001-25250000,7,0.0456846,0.0304512
A01-25175001-25275000,7,0.0456846,0.0304512
A01-25200001-25300000,5,0.0487892,0.0382406
A01-25350001-25450000,2,0.493684,0.247675
A01-25375001-25475000,2,0.493684,0.247675
A01-25400001-25500000,2,0.493684,0.247675
A01-25425001-25525000,2,0.493684,0.247675
A01-25475001-25575000,5,0.104653,0.0989215
A01-25500001-25600000,5,0.104653,0.0989215
A01-25525001-25625000,5,0.104653,0.0989215
A01-25550001-25650000,7,0.109831,0.0981144
A01-25575001-25675000,5,0.0778854,0.0587162
A01-25600001-25700000,8,0.0539104,0.0480103
A01-25625001-25725000,8,0.0539104,0.0480103
A01-25650001-25750000,6,0.027422,0.0319815
A01-25675001-25775000,3,0.0267828,0.0301671
A01-25725001-25825000,3,0.0218116,0.0204568
A01-25750001-25850000,7,0.142687,0.0875094
A01-25775001-25875000,7,0.142687,0.0875094
A01-25800001-25900000,9,0.168416,0.114338
A01-25825001-25925000,6,0.202069,0.161279
A01-25850001-25950000,2,0.211465,0.208238
A01-25875001-25975000,2,0.211465,0.208238
A01-25900001-26000000,5,0.0584652,0.0525147
A01-25925001-26025000,10,0.153174,0.113545
A01-25950001-26050000,17,0.100338,0.0663457
A01-25975001-26075000,17,0.100338,0.0663457
A01-26000001-26100000,12,0.113446,0.0721087
A01-26025001-26125000,7,-0.00495417,-0.00108166
A01-26050001-26150000,3,0.0180988,0.0189282
A01-26075001-26175000,3,0.0180988,0.0189282
A01-26100001-26200000,3,0.0180988,0.0189282
A01-26125001-26225000,3,0.0180988,0.0189282
A01-26150001-26250000,2,0.0892549,0.0932848
A01-26175001-26275000,2,0.0892549,0.0932848
A01-26200001-26300000,2,0.0892549,0.0932848
A01-26225001-26325000,2,0.0892549,0.0932848
A01-26350001-26450000,1,0.133518,0.133518
A01-26375001-26475000,8,0.0988735,0.0843431
A01-26400001-26500000,10,0.0951128,0.0876319
A01-26425001-26525000,10,0.0951128,0.0876319
A01-26450001-26550000,12,0.0712709,0.0643475
A01-26475001-26575000,10,0.0905503,0.0616565
A01-26500001-26600000,10,0.245152,0.139728
A01-26525001-26625000,10,0.245152,0.139728
A01-26550001-26650000,16,0.167031,0.113075
A01-26575001-26675000,20,0.160015,0.127471
A01-26600001-26700000,18,0.105274,0.087063
A01-26625001-26725000,18,0.105274,0.087063
A01-26650001-26750000,20,0.165896,0.113946
A01-26675001-26775000,24,0.162749,0.11465
A01-26700001-26800000,29,0.17926,0.135209
A01-26725001-26825000,29,0.17926,0.135209
A01-26750001-26850000,18,0.181074,0.153776
A01-26775001-26875000,5,0.274314,0.233892
A02-1-100000,16,0.0314839,0.0292662
A02-25001-125000,36,0.131115,0.0946861
A02-50001-150000,40,0.146715,0.106527
A02-75001-175000,28,0.178568,0.143876
A02-100001-200000,28,0.178568,0.143876
A02-125001-225000,4,0.245242,0.213091
A02-175001-275000,25,0.466495,0.311241
A02-200001-300000,25,0.466495,0.311241
A02-225001-325000,25,0.466495,0.311241
A02-250001-350000,28,0.454101,0.300505
A02-275001-375000,4,0.195853,0.184469
A02-300001-400000,7,0.121557,0.120157
A02-325001-425000,7,0.121557,0.120157
A02-350001-450000,4,0.0533616,0.0519977
A02-375001-475000,3,0.0395969,0.0344088
A02-400001-500000,4,0.300394,0.228069
A02-425001-525000,4,0.300394,0.228069
A02-450001-550000,4,0.300394,0.228069
A02-475001-575000,4,0.300394,0.228069
A02-525001-625000,1,-0.0118901,-0.0118901
A02-550001-650000,1,-0.0118901,-0.0118901
A02-575001-675000,11,0.0214145,0.0277563
A02-600001-700000,11,0.0214145,0.0277563
A02-625001-725000,10,0.0267055,0.0317209
A02-650001-750000,14,0.0292632,0.0346531
A02-675001-775000,14,0.00352368,0.0270543
A02-700001-800000,14,0.00352368,0.0270543
A02-725001-825000,14,0.00352368,0.0270543
A02-750001-850000,10,-0.00230073,0.0210825
A02-775001-875000,1,0.139573,0.139573
A02-800001-900000,5,0.136633,0.112798
A02-825001-925000,5,0.136633,0.112798
A02-850001-950000,5,0.136633,0.112798
A02-875001-975000,10,0.156098,0.122193
A02-900001-1000000,11,0.21115,0.146968
A02-925001-1025000,11,0.21115,0.146968
A02-950001-1050000,11,0.21115,0.146968
A02-975001-1075000,5,0.243396,0.163827
A02-1025001-1125000,13,0.0426808,0.0386147
A02-1050001-1150000,13,0.0426808,0.0386147
A02-1075001-1175000,14,0.0477908,0.0458134
A02-1100001-1200000,16,0.0468705,0.046812
A02-1125001-1225000,12,0.328731,0.212939
A02-1150001-1250000,13,0.309234,0.205928
A02-1175001-1275000,13,0.305112,0.195715
A02-1200001-1300000,12,0.327649,0.216406
A02-1225001-1325000,5,0.209593,0.172933
A02-1250001-1350000,4,0.236654,0.185717
A02-1275001-1375000,3,0.274362,0.245413
A02-1300001-1400000,2,0.302194,0.288031
A02-1325001-1425000,3,-0.00757956,-0.00699467
A02-1350001-1450000,9,0.0949984,0.0668051
A02-1375001-1475000,14,0.0910124,0.0781023
A02-1400001-1500000,17,0.154979,0.105514
A02-1425001-1525000,14,0.186314,0.129623
A02-1450001-1550000,17,0.0971217,0.0720047
A02-1475001-1575000,12,0.101287,0.0609912
A02-1500001-1600000,20,0.0616367,0.04978
A02-1525001-1625000,20,0.0616367,0.04978
A02-1550001-1650000,11,0.108133,0.0876369
A02-1575001-1675000,11,0.108133,0.0876369
A02-1600001-1700000,3,0.239985,0.232702
A02-1625001-1725000,6,0.168572,0.162756
A02-1650001-1750000,6,0.168572,0.162756
A02-1675001-1775000,11,0.153011,0.116544
A02-1700001-1800000,8,0.10324,0.0729846
A02-1725001-1825000,12,0.163154,0.117964
A02-1750001-1850000,14,0.161888,0.124206
A02-1775001-1875000,9,0.172381,0.159271
A02-1800001-1900000,13,0.140419,0.127819
A02-1825001-1925000,13,0.159255,0.142745
A02-1850001-1950000,12,0.169954,0.148559
A02-1875001-1975000,12,0.169954,0.148559
A02-1900001-2000000,11,0.205183,0.141742
A02-1925001-2025000,4,0.203873,0.0637541
A02-1950001-2050000,3,-0.0150278,0.00155519
A02-1975001-2075000,3,-0.0150278,0.00155519
A02-2000001-2100000,5,0.341335,0.217609
A02-2025001-2125000,13,0.197624,0.158783
A02-2050001-2150000,16,0.157525,0.136464
A02-2075001-2175000,18,0.20013,0.175166
A02-2100001-2200000,15,0.147675,0.140983
A02-2125001-2225000,7,0.163864,0.162658
A02-2150001-2250000,11,0.348898,0.296776
A02-2175001-2275000,17,0.279927,0.165611
A02-2200001-2300000,15,0.306863,0.184372
A02-2225001-2325000,15,0.306863,0.184372
A02-2250001-2350000,12,0.186772,0.109275
A02-2275001-2375000,10,0.172599,0.163246
A02-2300001-2400000,15,0.170215,0.162764
A02-2325001-2425000,15,0.170215,0.162764
A02-2350001-2450000,11,0.162817,0.150052
A02-2375001-2475000,5,0.165263,0.1618
A02-2450001-2550000,10,0.397552,0.345232
A02-2475001-2575000,10,0.397552,0.345232
A02-2500001-2600000,15,0.335111,0.298135
A02-2525001-2625000,15,0.335111,0.298135
A02-2550001-2650000,5,0.212945,0.20394
A02-2575001-2675000,5,0.212945,0.20394
A02-2600001-2700000,5,0.269978,0.271219
A02-2625001-2725000,11,0.317418,0.279641
A02-2650001-2750000,11,0.317418,0.279641
A02-2675001-2775000,11,0.317418,0.279641
A02-2700001-2800000,8,0.284129,0.232765
A02-2725001-2825000,2,0.067756,0.0710823
A02-2750001-2850000,3,0.0477176,0.0496262
A02-2775001-2875000,5,0.108713,0.110888
A02-2800001-2900000,3,0.138352,0.137425
A02-2825001-2925000,7,0.131591,0.117402
A02-2850001-2950000,6,0.151279,0.13585
A02-2875001-2975000,17,0.102099,0.0949894
A02-2900001-3000000,18,0.09641,0.0887385
A02-2925001-3025000,14,0.0830682,0.0848394
A02-2950001-3050000,15,0.0869868,0.0890361
A02-2975001-3075000,2,0.0628801,0.065131
A02-3000001-3100000,6,0.125307,0.116065
A02-3025001-3125000,19,0.428154,0.308812
A02-3050001-3150000,18,0.440931,0.317758
A02-3075001-3175000,18,0.440931,0.317758
A02-3100001-3200000,13,0.546224,0.397773
A02-3125001-3225000,3,0.135742,0.179231
A02-3150001-3250000,6,0.112201,0.112629
A02-3175001-3275000,6,0.112201,0.112629
A02-3200001-3300000,6,0.112201,0.112629
A02-3225001-3325000,3,0.0477065,0.0460263
A02-3250001-3350000,7,0.0220461,0.0280837
A02-3275001-3375000,7,0.0220461,0.0280837
A02-3300001-3400000,7,0.0220461,0.0280837
A02-3325001-3425000,7,0.0220461,0.0280837
A02-3375001-3475000,6,0.21221,0.0977454
A02-3400001-3500000,6,0.21221,0.0977454
A02-3425001-3525000,6,0.21221,0.0977454
A02-3450001-3550000,9,0.333006,0.18197
A02-3475001-3575000,3,0.480722,0.35042
A02-3500001-3600000,3,0.480722,0.35042
A02-3525001-3625000,5,0.399427,0.285684
A02-3550001-3650000,6,0.243245,0.227093
A02-3575001-3675000,10,0.257874,0.255992
A02-3600001-3700000,13,0.20802,0.223762
A02-3625001-3725000,11,0.207906,0.230159
A02-3650001-3750000,14,0.148892,0.170229
A02-3675001-3775000,17,0.189385,0.164528
A02-3700001-3800000,17,0.229693,0.188674
A02-3725001-3825000,17,0.229693,0.188674
A02-3750001-3850000,10,0.329688,0.23706
A02-3775001-3875000,16,0.0579699,0.0528194
A02-3800001-3900000,13,0.000285951,0.00658881
A02-3825001-3925000,19,0.0322486,0.0272778
A02-3850001-3950000,19,0.0322486,0.0272778
A02-3875001-3975000,6,0.076075,0.0721041
A02-3900001-4000000,6,0.076075,0.0721041
A02-3950001-4050000,2,0.00896574,0.00875945
A02-3975001-4075000,8,0.0843242,0.0652896
A02-4000001-4100000,10,0.0816008,0.0621246
A02-4025001-4125000,20,0.223025,0.143808
A02-4050001-4150000,21,0.213846,0.143297
A02-4075001-4175000,16,0.317778,0.201109
A02-4100001-4200000,14,0.324843,0.222772
A02-4125001-4225000,4,0.40195,0.215975
A02-4150001-4250000,1,0.713298,0.713298
A02-4250001-4350000,2,-0.0125036,-0.0127114
A02-4275001-4375000,8,-0.00119254,0.00539413
A02-4300001-4400000,8,-0.00119254,0.00539413
A02-4325001-4425000,8,-0.00119254,0.00539413
A02-4350001-4450000,8,0.0113328,0.0138737
A02-4375001-4475000,2,0.0304007,0.0212069
A02-4400001-4500000,2,0.0304007,0.0212069
A02-4425001-4525000,2,0.0304007,0.0212069
A02-4475001-4575000,7,0.157802,0.170845
A02-4500001-4600000,10,0.14073,0.147525
A02-4525001-4625000,14,0.144622,0.138307
A02-4550001-4650000,14,0.144622,0.138307
A02-4575001-4675000,11,0.217017,0.176601
A02-4600001-4700000,8,0.280629,0.207909
A02-4625001-4725000,4,0.356867,0.300557
A02-4650001-4750000,4,0.356867,0.300557
A02-4700001-4800000,2,0.110207,0.138349
A02-4725001-4825000,2,0.110207,0.138349
A02-4750001-4850000,5,0.0915405,0.0802961
A02-4775001-4875000,8,0.165156,0.120472
A02-4800001-4900000,6,0.191949,0.114513
A02-4825001-4925000,6,0.191949,0.114513
A02-4850001-4950000,3,0.243253,0.187431
A02-4950001-5050000,3,0.115402,0.122741
A02-4975001-5075000,10,0.115669,0.111586
A02-5000001-5100000,10,0.115669,0.111586
A02-5025001-5125000,10,0.115669,0.111586
A02-5050001-5150000,7,0.115744,0.106806
A02-5100001-5200000,1,0.463993,0.463993
A02-5125001-5225000,7,0.184179,0.151611
A02-5150001-5250000,7,0.184179,0.151611
A02-5175001-5275000,7,0.184179,0.151611
A02-5200001-5300000,12,0.0718825,0.0579254
A02-5225001-5325000,6,0.0238352,0.0163032
A02-5250001-5350000,6,0.0238352,0.0163032
A02-5275001-5375000,6,0.0238352,0.0163032
