CHROM-BIN_START-BIN_END,N_VARIANTS,WEIGHTED_FST,MEAN_FST
A01-16975001-17075000,12,-0.030568,-0.0293948
A01-17000001-17100000,16,-0.00478932,-0.012657
A01-17025001-17125000,14,0.138719,0.063337
A01-17050001-17150000,16,0.184425,0.100474
A01-17075001-17175000,13,0.259183,0.173332
A01-17100001-17200000,9,0.303865,0.233676
A01-17125001-17225000,9,0.201164,0.166915
A01-17150001-17250000,17,0.424747,0.28587
A01-17175001-17275000,17,0.424747,0.28587
A01-17200001-17300000,17,0.424747,0.28587
A01-17225001-17325000,12,0.506543,0.349207
A01-17300001-17400000,10,0.398856,0.247845
A01-17325001-17425000,10,0.398856,0.247845
A01-17350001-17450000,10,0.398856,0.247845
A01-17375001-17475000,10,0.398856,0.247845
A01-17425001-17525000,1,-0.0121999,-0.0121999
A01-17450001-17550000,1,-0.0121999,-0.0121999
A01-17475001-17575000,3,0.203321,0.188628
A01-17500001-17600000,4,0.18468,0.158638
A01-17525001-17625000,3,0.249156,0.215584
A01-17550001-17650000,3,0.249156,0.215584
A01-17575001-17675000,6,0.199823,0.152578
A01-17600001-17700000,5,0.218102,0.169359
A01-17625001-17725000,5,0.218102,0.169359
A01-17650001-17750000,6,0.191914,0.14368
A01-17675001-17775000,1,0.0152867,0.0152867
A01-17700001-17800000,4,0.0857456,0.0840978
A01-17725001-17825000,5,0.0799453,0.0649821
A01-17750001-17850000,4,0.0992658,0.0774059
A01-17775001-17875000,4,0.0992658,0.0774059
A01-17800001-17900000,1,-0.0114808,-0.0114808
A01-17900001-18000000,1,0.339666,0.339666
A01-17925001-18025000,2,0.282296,0.163558
A01-17950001-18050000,2,0.282296,0.163558
A01-17975001-18075000,3,0.217779,0.139784
A01-18000001-18100000,5,0.0630205,0.0551526
A01-18025001-18125000,4,0.0687426,0.072078
A01-18050001-18150000,4,0.0687426,0.072078
A01-18075001-18175000,3,0.0613686,0.0653587
A01-18100001-18200000,13,0.391458,0.293142
A01-18125001-18225000,13,0.391458,0.293142
A01-18150001-18250000,36,0.248827,0.162681
A01-18175001-18275000,37,0.253023,0.167604
A01-18200001-18300000,24,0.155368,0.0996035
A01-18225001-18325000,33,0.160402,0.115033
A01-18250001-18350000,10,0.205637,0.175044
A01-18275001-18375000,9,0.175179,0.156179
A01-18300001-18400000,9,0.175179,0.156179
A01-18400001-18500000,4,0.0670234,0.100584
A01-18425001-18525000,4,0.0670234,0.100584
A01-18450001-18550000,4,0.0670234,0.100584
A01-18475001-18575000,4,0.0670234,0.100584
A01-18525001-18625000,9,0.37329,0.191636
A01-18550001-18650000,9,0.37329,0.191636
A01-18575001-18675000,9,0.37329,0.191636
A01-18600001-18700000,9,0.37329,0.191636
A01-18850001-18950000,3,0.116529,0.0673295
A01-18875001-18975000,3,0.116529,0.0673295
A01-18900001-19000000,3,0.116529,0.0673295
A01-18925001-19025000,3,0.116529,0.0673295
A01-18950001-19050000,7,-0.0319197,-0.023982
A01-18975001-19075000,7,-0.0319197,-0.023982
A01-19000001-19100000,7,-0.0319197,-0.023982
A01-19025001-19125000,7,-0.0319197,-0.023982
A01-19050001-19150000,3,0.352803,0.276537
A01-19075001-19175000,3,0.352803,0.276537
A01-19100001-19200000,3,0.352803,0.276537
A01-19125001-19225000,3,0.352803,0.276537
A01-19275001-19375000,7,0.14279,0.106686
A01-19300001-19400000,7,0.14279,0.106686
A01-19325001-19425000,7,0.14279,0.106686
A01-19350001-19450000,7,0.14279,0.106686
A01-19400001-19500000,1,0.222373,0.222373
A01-19425001-19525000,4,0.374279,0.347502
A01-19450001-19550000,4,0.374279,0.347502
A01-19475001-19575000,4,0.374279,0.347502
A01-19500001-19600000,5,0.352525,0.277472
A01-19525001-19625000,2,0.149638,0.109864
A01-19550001-19650000,2,0.149638,0.109864
A01-19575001-19675000,2,0.149638,0.109864
A01-19700001-19800000,7,0.559229,0.407202
A01-19725001-19825000,13,0.385865,0.305084
A01-19750001-19850000,13,0.385865,0.305084
A01-19775001-19875000,13,0.385865,0.305084
A01-19800001-19900000,6,0.21839,0.185946
A01-19975001-20075000,4,0.412486,0.208887
A01-20000001-20100000,4,0.412486,0.208887
A01-20025001-20125000,4,0.412486,0.208887
A01-20050001-20150000,4,0.412486,0.208887
A01-20225001-20325000,1,0.0130226,0.0130226
A01-20250001-20350000,1,0.0130226,0.0130226
A01-20275001-20375000,1,0.0130226,0.0130226
A01-20300001-20400000,1,0.0130226,0.0130226
A01-20325001-20425000,3,-0.155022,-0.164828
A01-20350001-20450000,3,-0.155022,-0.164828
A01-20375001-20475000,3,-0.155022,-0.164828
A01-20400001-20500000,4,-0.0862004,-0.108548
A01-20425001-20525000,1,0.0602924,0.0602924
A01-20450001-20550000,1,0.0602924,0.0602924
A01-20475001-20575000,9,0.324368,0.24679
A01-20500001-20600000,21,0.399751,0.276696
A01-20525001-20625000,35,0.348349,0.237415
A01-20550001-20650000,35,0.348349,0.237415
A01-20575001-20675000,27,0.347529,0.22773
A01-20600001-20700000,14,0.266086,0.178494
A01-20800001-20900000,13,0.304921,0.163129
A01-20825001-20925000,13,0.304921,0.163129
A01-20850001-20950000,13,0.304921,0.163129
A01-20875001-20975000,13,0.304921,0.163129
A01-21025001-21125000,5,0.457555,0.310278
A01-21050001-21150000,5,0.457555,0.310278
A01-21075001-21175000,5,0.457555,0.310278
A01-21100001-21200000,5,0.457555,0.310278
A01-21175001-21275000,9,0.0902099,0.0353999
A01-21200001-21300000,15,0.154373,0.0624769
A01-21225001-21325000,15,0.154373,0.0624769
A01-21250001-21350000,15,0.154373,0.0624769
A01-21275001-21375000,9,0.258854,0.153646
A01-21300001-21400000,3,0.29175,0.254753
A01-21325001-21425000,3,0.29175,0.254753
A01-21350001-21450000,3,0.29175,0.254753
A01-21800001-21900000,6,0.623082,0.437166
A01-21825001-21925000,14,0.480657,0.33735
A01-21850001-21950000,16,0.469362,0.293028
A01-21875001-21975000,16,0.469362,0.293028
A01-21900001-22000000,10,0.35774,0.206545
A01-21925001-22025000,10,0.06606,0.025684
A01-21950001-22050000,8,0.0727579,0.0364123
A01-21975001-22075000,8,0.0727579,0.0364123
A01-22000001-22100000,8,0.0727579,0.0364123
A01-22025001-22125000,5,0.150618,0.14722
A01-22050001-22150000,5,0.150618,0.14722
A01-22075001-22175000,5,0.150618,0.14722
A01-22100001-22200000,5,0.150618,0.14722
A01-22150001-22250000,4,0.270881,0.234888
A01-22175001-22275000,4,0.270881,0.234888
A01-22200001-22300000,4,0.270881,0.234888
A01-22225001-22325000,4,0.270881,0.234888
A01-22375001-22475000,2,0.164241,0.146748
A01-22400001-22500000,2,0.164241,0.146748
A01-22425001-22525000,2,0.164241,0.146748
A01-22450001-22550000,9,0.593701,0.440691
A01-22475001-22575000,11,0.716735,0.542537
A01-22500001-22600000,11,0.716735,0.542537
A01-22525001-22625000,11,0.716735,0.542537
A01-22550001-22650000,13,0.488547,0.232272
A01-22575001-22675000,9,0.14897,0.0804835
A01-22600001-22700000,9,0.14897,0.0804835
A01-22625001-22725000,9,0.14897,0.0804835
A01-22675001-22775000,8,0.458521,0.244719
A01-22700001-22800000,8,0.458521,0.244719
A01-22725001-22825000,11,0.414768,0.24395
A01-22750001-22850000,11,0.414768,0.24395
A01-22775001-22875000,3,0.266373,0.2419
A01-22800001-22900000,12,0.317658,0.267726
A01-22825001-22925000,9,0.330591,0.276335
A01-22850001-22950000,13,0.363844,0.289764
A01-22875001-22975000,29,0.339619,0.261788
A01-22900001-23000000,23,0.330815,0.234837
A01-22925001-23025000,23,0.330815,0.234837
A01-22950001-23050000,19,0.307706,0.216913
A01-22975001-23075000,3,0.226976,0.0988087
A01-23500001-23600000,6,0.103377,0.175987
A01-23525001-23625000,6,0.103377,0.175987
A01-23550001-23650000,6,0.103377,0.175987
A01-23575001-23675000,6,0.103377,0.175987
A01-23625001-23725000,2,0.0271956,0.0266942
A01-23650001-23750000,2,0.0271956,0.0266942
A01-23675001-23775000,2,0.0271956,0.0266942
A01-23700001-23800000,2,0.0271956,0.0266942
A01-23800001-23900000,2,0.412212,0.226824
A01-23825001-23925000,3,0.195439,0.164368
A01-23850001-23950000,3,0.195439,0.164368
A01-23875001-23975000,3,0.195439,0.164368
A01-23900001-24000000,7,0.375871,0.307104
A01-23925001-24025000,6,0.399753,0.351712
A01-23950001-24050000,6,0.399753,0.351712
A01-23975001-24075000,15,0.278864,0.180705
A01-24000001-24100000,11,0.0617965,0.0523951
A01-24025001-24125000,11,0.0617965,0.0523951
A01-24050001-24150000,11,0.0617965,0.0523951
A01-24075001-24175000,2,-0.0128717,-0.0119815
A01-24100001-24200000,2,0.522705,0.522705
A01-24125001-24225000,2,0.522705,0.522705
A01-24150001-24250000,2,0.522705,0.522705
A01-24175001-24275000,3,0.491307,0.480753
A01-24200001-24300000,1,0.39685,0.39685
A01-24225001-24325000,1,0.39685,0.39685
A01-24250001-24350000,1,0.39685,0.39685
A01-24275001-24375000,2,0.260212,0.260049
A01-24300001-24400000,4,0.199323,0.193147
A01-24325001-24425000,4,0.199323,0.193147
A01-24350001-24450000,7,0.316791,0.238736
A01-24375001-24475000,9,0.299273,0.200031
A01-24400001-24500000,17,0.332798,0.247822
A01-24425001-24525000,21,0.30523,0.215569
A01-24450001-24550000,20,0.313245,0.23263
A01-24475001-24575000,16,0.330905,0.250211
A01-24500001-24600000,6,0.35203,0.223032
A01-24525001-24625000,4,0.397898,0.296113
A01-24550001-24650000,2,0.0797133,0.0801206
A01-24575001-24675000,13,0.149065,0.128367
A01-24600001-24700000,13,0.149065,0.128367
A01-24625001-24725000,11,0.159386,0.13714
A01-24650001-24750000,11,0.159386,0.13714
A01-24675001-24775000,2,0.324236,0.249304
A01-24700001-24800000,2,0.324236,0.249304
A01-24725001-24825000,2,0.324236,0.249304
A01-24750001-24850000,5,0.253396,0.0952945
A01-24775001-24875000,8,0.0239764,-0.00453188
A01-24800001-24900000,8,0.0239764,-0.00453188
A01-24825001-24925000,8,0.0239764,-0.00453188
A01-24850001-24950000,12,0.012512,-0.0125303
A01-24875001-24975000,7,0.00148211,-0.0194635
A01-24900001-25000000,7,0.00148211,-0.0194635
A01-24925001-25025000,10,0.0507687,0.024209
A01-24950001-25050000,6,0.114354,0.101486
A01-24975001-25075000,9,0.247457,0.142227
A01-25000001-25100000,9,0.247457,0.142227
A01-25025001-25125000,6,0.290934,0.150285
A01-25050001-25150000,3,0.507714,0.22371
A01-25100001-25200000,2,-0.0543401,-0.0573376
A01-25125001-25225000,6,0.570212,0.283378
A01-25150001-25250000,6,0.570212,0.283378
A01-25175001-25275000,6,0.570212,0.283378
A01-25200001-25300000,4,0.612414,0.453736
A01-25350001-25450000,1,0.819783,0.819783
A01-25375001-25475000,1,0.819783,0.819783
A01-25400001-25500000,1,0.819783,0.819783
A01-25425001-25525000,1,0.819783,0.819783
A01-25475001-25575000,4,0.203119,0.152546
A01-25500001-25600000,4,0.203119,0.152546
A01-25525001-25625000,4,0.203119,0.152546
A01-25550001-25650000,6,0.181398,0.0955827
A01-25575001-25675000,3,0.00113288,-0.0110547
A01-25600001-25700000,6,0.181867,0.112479
A01-25625001-25725000,6,0.181867,0.112479
A01-25650001-25750000,4,0.209573,0.17789
A01-25675001-25775000,3,0.262347,0.236012
A01-25725001-25825000,3,0.296342,0.276294
A01-25750001-25850000,6,0.265675,0.209648
A01-25775001-25875000,6,0.265675,0.209648
A01-25800001-25900000,8,0.215643,0.156205
A01-25825001-25925000,5,0.162583,0.0841506
A01-25850001-25950000,2,0.0233209,-0.00412701
A01-25875001-25975000,2,0.0233209,-0.00412701
A01-25900001-26000000,5,0.182655,0.189937
A01-25925001-26025000,10,0.414344,0.279422
A01-25950001-26050000,16,0.458209,0.281435
A01-25975001-26075000,16,0.458209,0.281435
A01-26000001-26100000,11,0.591172,0.323025
A01-26025001-26125000,6,0.519054,0.284789
A01-26050001-26150000,3,0.148198,0.126869
A01-26075001-26175000,3,0.148198,0.126869
A01-26100001-26200000,3,0.148198,0.126869
A01-26125001-26225000,3,0.148198,0.126869
A01-26150001-26250000,1,0.01875,0.01875
A01-26175001-26275000,1,0.01875,0.01875
A01-26200001-26300000,1,0.01875,0.01875
A01-26225001-26325000,1,0.01875,0.01875
A01-26350001-26450000,1,0.0694438,0.0694438
A01-26375001-26475000,6,0.0648186,0.0381408
A01-26400001-26500000,8,0.0651867,0.0454192
A01-26425001-26525000,8,0.0651867,0.0454192
A01-26450001-26550000,9,0.0588127,0.038062
A01-26475001-26575000,7,0.109475,0.0636343
A01-26500001-26600000,7,0.219925,0.129463
A01-26525001-26625000,7,0.219925,0.129463
A01-26550001-26650000,13,0.401736,0.203306
A01-26575001-26675000,19,0.452115,0.278495
A01-26600001-26700000,17,0.477729,0.27624
A01-26625001-26725000,17,0.477729,0.27624
A01-26650001-26750000,20,0.476989,0.287735
A01-26675001-26775000,23,0.396812,0.232306
A01-26700001-26800000,26,0.371057,0.226195
A01-26725001-26825000,26,0.371057,0.226195
A01-26750001-26850000,15,0.266017,0.202472
A01-26775001-26875000,3,0.201635,0.179343
A02-1-100000,13,0.0422426,0.0165002
A02-25001-125000,30,0.081895,0.0404304
A02-50001-150000,33,0.0747295,0.0361478
A02-75001-175000,23,0.0852105,0.0441322
A02-100001-200000,23,0.0852105,0.0441322
A02-125001-225000,3,-0.00881642,-0.00667798
A02-175001-275000,23,0.108904,0.0674264
A02-200001-300000,23,0.108904,0.0674264
A02-225001-325000,23,0.108904,0.0674264
A02-250001-350000,26,0.110846,0.0699728
A02-275001-375000,3,0.122205,0.0894954
A02-300001-400000,6,0.108384,0.0880296
A02-325001-425000,6,0.108384,0.0880296
A02-350001-450000,3,0.0948576,0.0865638
A02-375001-475000,3,0.0948576,0.0865638
A02-400001-500000,3,0.199471,0.106515
A02-425001-525000,3,0.199471,0.106515
A02-450001-550000,3,0.199471,0.106515
A02-475001-575000,3,0.199471,0.106515
A02-525001-625000,1,0.235514,0.235514
A02-550001-650000,1,0.235514,0.235514
A02-575001-675000,9,0.360528,0.225287
A02-600001-700000,9,0.360528,0.225287
A02-625001-725000,8,0.380391,0.224008
A02-650001-750000,11,0.401049,0.203717
A02-675001-775000,13,0.225503,0.135644
A02-700001-800000,13,0.225503,0.135644
A02-725001-825000,13,0.225503,0.135644
A02-750001-850000,10,0.161865,0.131455
A02-775001-875000,1,0.434107,0.434107
A02-800001-900000,5,0.388153,0.162968
A02-825001-925000,5,0.388153,0.162968
A02-850001-950000,5,0.388153,0.162968
A02-875001-975000,9,0.172222,0.0556936
A02-900001-1000000,10,0.124319,0.0895038
A02-925001-1025000,10,0.124319,0.0895038
A02-950001-1050000,10,0.124319,0.0895038
A02-975001-1075000,5,0.157239,0.154906
A02-1025001-1125000,13,0.269897,0.180393
A02-1050001-1150000,13,0.269897,0.180393
A02-1075001-1175000,14,0.268243,0.164985
A02-1100001-1200000,16,0.313368,0.197679
A02-1125001-1225000,11,0.198461,0.0660045
A02-1150001-1250000,12,0.210597,0.0818098
A02-1175001-1275000,12,0.172111,0.0540538
A02-1200001-1300000,10,0.0241616,-0.0204426
A02-1225001-1325000,4,0.223583,0.126058
A02-1250001-1350000,3,0.208348,0.0828544
A02-1275001-1375000,2,0.324346,0.308475
A02-1300001-1400000,2,0.324346,0.308475
A02-1325001-1425000,3,0.0356276,0.0305275
A02-1350001-1450000,8,0.392533,0.11985
A02-1375001-1475000,13,0.251969,0.0909048
A02-1400001-1500000,16,0.353673,0.15752
A02-1425001-1525000,13,0.402356,0.186826
A02-1450001-1550000,18,0.527819,0.354952
A02-1475001-1575000,13,0.624869,0.474321
A02-1500001-1600000,21,0.574657,0.468818
A02-1525001-1625000,21,0.574657,0.468818
A02-1550001-1650000,11,0.527023,0.456142
A02-1575001-1675000,11,0.527023,0.456142
A02-1600001-1700000,4,0.406769,0.248873
A02-1625001-1725000,6,0.328473,0.168874
A02-1650001-1750000,6,0.328473,0.168874
A02-1675001-1775000,10,0.394692,0.183213
A02-1700001-1800000,6,0.384857,0.139439
A02-1725001-1825000,11,0.400613,0.259597
A02-1750001-1850000,13,0.36427,0.251965
A02-1775001-1875000,9,0.333483,0.272963
A02-1800001-1900000,12,0.326907,0.243278
A02-1825001-1925000,11,0.329518,0.270588
A02-1850001-1950000,10,0.34196,0.272734
A02-1875001-1975000,10,0.34196,0.272734
A02-1900001-2000000,10,0.373308,0.272422
A02-1925001-2025000,4,0.313177,0.157599
A02-1950001-2050000,3,0.466748,0.153182
A02-1975001-2075000,3,0.466748,0.153182
A02-2000001-2100000,4,0.321775,0.174161
A02-2025001-2125000,11,0.414353,0.204113
A02-2050001-2150000,14,0.409922,0.244091
A02-2075001-2175000,16,0.391591,0.250814
A02-2100001-2200000,14,0.377108,0.252017
A02-2125001-2225000,7,0.307068,0.282806
A02-2150001-2250000,11,0.350082,0.202596
A02-2175001-2275000,16,0.515229,0.306688
A02-2200001-2300000,14,0.552118,0.335368
A02-2225001-2325000,14,0.552118,0.335368
A02-2250001-2350000,11,0.590781,0.415635
A02-2275001-2375000,10,0.484211,0.342067
A02-2300001-2400000,14,0.394436,0.260136
A02-2325001-2425000,14,0.394436,0.260136
A02-2350001-2450000,10,0.353754,0.234412
A02-2375001-2475000,4,0.0688831,0.0553094
A02-2450001-2550000,8,0.41954,0.288934
A02-2475001-2575000,8,0.41954,0.288934
A02-2500001-2600000,13,0.348789,0.216078
A02-2525001-2625000,13,0.348789,0.216078
A02-2550001-2650000,5,0.152931,0.0995096
A02-2575001-2675000,5,0.152931,0.0995096
A02-2600001-2700000,5,0.51986,0.417104
A02-2625001-2725000,11,0.432244,0.338664
A02-2650001-2750000,11,0.432244,0.338664
A02-2675001-2775000,11,0.432244,0.338664
A02-2700001-2800000,8,0.301538,0.244416
A02-2725001-2825000,2,0.166148,0.157773
A02-2750001-2850000,3,0.135827,0.112505
A02-2775001-2875000,4,0.365137,0.29465
A02-2800001-2900000,2,0.592191,0.431527
A02-2825001-2925000,6,0.55585,0.415747
A02-2850001-2950000,5,0.602401,0.494503
A02-2875001-2975000,11,0.473854,0.28191
A02-2900001-3000000,12,0.453706,0.266279
A02-2925001-3025000,8,0.373521,0.19549
A02-2950001-3050000,9,0.346962,0.191187
A02-2975001-3075000,2,0.130587,0.125554
A02-3000001-3100000,6,0.149196,0.117423
A02-3025001-3125000,19,0.28308,0.204636
A02-3050001-3150000,18,0.289182,0.207295
A02-3075001-3175000,18,0.289182,0.207295
A02-3100001-3200000,13,0.32571,0.244888
A02-3125001-3225000,3,0.305215,0.250264
A02-3150001-3250000,6,0.642142,0.561914
A02-3175001-3275000,6,0.642142,0.561914
A02-3200001-3300000,6,0.642142,0.561914
A02-3225001-3325000,3,0.894389,0.873565
A02-3250001-3350000,7,0.272736,0.194332
A02-3275001-3375000,7,0.272736,0.194332
A02-3300001-3400000,7,0.272736,0.194332
A02-3325001-3425000,7,0.272736,0.194332
A02-3375001-3475000,3,0.495451,0.298459
A02-3400001-3500000,3,0.495451,0.298459
A02-3425001-3525000,3,0.495451,0.298459
A02-3450001-3550000,6,0.512346,0.320336
A02-3475001-3575000,3,0.527985,0.342213
A02-3500001-3600000,3,0.527985,0.342213
A02-3525001-3625000,5,0.405632,0.244945
A02-3550001-3650000,6,0.256091,0.204622
A02-3575001-3675000,10,0.381668,0.262085
A02-3600001-3700000,13,0.381034,0.271811
A02-3625001-3725000,11,0.410759,0.303224
A02-3650001-3750000,14,0.471615,0.339899
A02-3675001-3775000,17,0.470327,0.315836
A02-3700001-3800000,17,0.456733,0.28017
A02-3725001-3825000,17,0.456733,0.28017
A02-3750001-3850000,10,0.443588,0.231013
A02-3775001-3875000,12,0.418132,0.343917
A02-3800001-3900000,9,0.465719,0.424514
A02-3825001-3925000,14,0.487414,0.400956
A02-3850001-3950000,14,0.487414,0.400956
A02-3875001-3975000,5,0.521845,0.358551
A02-3900001-4000000,5,0.521845,0.358551
A02-3950001-4050000,2,-0.0353832,-0.0353842
A02-3975001-4075000,8,0.132372,0.0516306
A02-4000001-4100000,10,0.116394,0.0368552
A02-4025001-4125000,17,0.429188,0.199193
A02-4050001-4150000,16,0.420321,0.217871
A02-4075001-4175000,11,0.540692,0.320094
A02-4100001-4200000,9,0.56628,0.396169
A02-4125001-4225000,2,0.426938,0.273898
A02-4150001-4250000,1,0.518912,0.518912
A02-4250001-4350000,2,0.196185,0.185389
A02-4275001-4375000,8,0.11943,0.0700658
A02-4300001-4400000,8,0.11943,0.0700658
A02-4325001-4425000,8,0.11943,0.0700658
A02-4350001-4450000,8,0.268191,0.151453
A02-4375001-4475000,2,0.510276,0.510936
A02-4400001-4500000,2,0.510276,0.510936
A02-4425001-4525000,2,0.510276,0.510936
A02-4475001-4575000,7,0.570466,0.451657
A02-4500001-4600000,9,0.519096,0.390173
A02-4525001-4625000,12,0.469954,0.296668
A02-4550001-4650000,12,0.469954,0.296668
A02-4575001-4675000,9,0.214559,0.13713
A02-4600001-4700000,7,0.208431,0.126317
A02-4625001-4725000,4,0.260972,0.208939
A02-4650001-4750000,4,0.260972,0.208939
A02-4700001-4800000,2,0.383805,0.300869
A02-4725001-4825000,2,0.383805,0.300869
A02-4750001-4850000,4,0.300222,0.174719
A02-4775001-4875000,7,0.274337,0.161033
A02-4800001-4900000,5,0.183599,0.105098
A02-4825001-4925000,5,0.183599,0.105098
A02-4850001-4950000,3,0.232309,0.142784
A02-4950001-5050000,3,0.0830012,0.0454578
A02-4975001-5075000,10,0.43762,0.25814
A02-5000001-5100000,10,0.43762,0.25814
A02-5025001-5125000,10,0.43762,0.25814
A02-5050001-5150000,7,0.51407,0.349289
A02-5100001-5200000,1,0.383789,0.383789
A02-5125001-5225000,7,0.196294,0.153521
A02-5150001-5250000,7,0.196294,0.153521
A02-5175001-5275000,7,0.196294,0.153521
A02-5200001-5300000,10,0.0856012,0.0585134
A02-5225001-5325000,4,-0.0370175,-0.02643
A02-5250001-5350000,4,-0.0370175,-0.02643
A02-5275001-5375000,4,-0.0370175,-0.02643
A02-5350001-5450000,1,-0.0237165,-0.0237165
A02-5375001-5475000,1,-0.0237165,-0.0237165
A02-5400001-5500000,5,0.222804,0.157296
A02-5425001-5525000,8,0.21909,0.11828
A02-5450001-5550000,10,0.274509,0.18554
A02-5475001-5575000,19,0.331162,0.207789
A02-5500001-5600000,15,0.359438,0.209187
A02-5525001-5625000,12,0.374937,0.24817
A02-5550001-5650000,9,0.386203,0.23251
A02-5575001-5675000,3,0.454628,0.282204
A02-5600001-5700000,3,0.454628,0.282204
A02-5625001-5725000,3,0.454628,0.282204
A02-5650001-5750000,3,0.454628,0.282204
