CHROM-BIN_START-BIN_END,N_VARIANTS,WEIGHTED_FST,MEAN_FST
A01-16900001-17000000,6,0.133044,0.118444
A01-16925001-17025000,10,0.144509,0.107245
A01-16950001-17050000,12,0.137261,0.0998586
A01-16975001-17075000,13,0.108682,0.0740268
A01-17000001-17100000,17,0.182022,0.123032
A01-17025001-17125000,14,0.159232,0.119243
A01-17050001-17150000,16,0.1662,0.139676
A01-17075001-17175000,13,0.176893,0.157867
A01-17100001-17200000,9,0.112032,0.102564
A01-17125001-17225000,9,0.103522,0.115106
A01-17150001-17250000,17,0.188646,0.159317
A01-17175001-17275000,17,0.188646,0.159317
A01-17200001-17300000,17,0.188646,0.159317
A01-17225001-17325000,12,0.237192,0.196976
A01-17300001-17400000,10,0.172527,0.115057
A01-17325001-17425000,10,0.172527,0.115057
A01-17350001-17450000,10,0.172527,0.115057
A01-17375001-17475000,10,0.172527,0.115057
A01-17425001-17525000,3,0.277541,0.274624
A01-17450001-17550000,3,0.277541,0.274624
A01-17475001-17575000,5,0.217041,0.209553
A01-17500001-17600000,6,0.212797,0.201235
A01-17525001-17625000,3,0.120642,0.127846
A01-17550001-17650000,3,0.120642,0.127846
A01-17575001-17675000,6,0.104881,0.086309
A01-17600001-17700000,5,0.0993292,0.0716415
A01-17625001-17725000,5,0.0993292,0.0716415
A01-17650001-17750000,6,0.104829,0.0854769
A01-17675001-17775000,1,0.154654,0.154654
A01-17700001-17800000,4,0.184539,0.183273
A01-17725001-17825000,5,0.16634,0.164345
A01-17750001-17850000,4,0.169268,0.166768
A01-17775001-17875000,4,0.169268,0.166768
A01-17800001-17900000,1,0.088633,0.088633
A01-17900001-18000000,2,0.163692,0.165839
A01-17925001-18025000,3,0.125796,0.10106
A01-17950001-18050000,3,0.125796,0.10106
A01-17975001-18075000,4,0.14444,0.122849
A01-18000001-18100000,5,0.100898,0.0865195
A01-18025001-18125000,4,0.114744,0.115274
A01-18050001-18150000,4,0.114744,0.115274
A01-18075001-18175000,3,0.092659,0.0909601
A01-18100001-18200000,13,0.381136,0.278192
A01-18125001-18225000,13,0.381136,0.278192
A01-18150001-18250000,36,0.266552,0.187793
A01-18175001-18275000,37,0.258632,0.183719
A01-18200001-18300000,24,0.181364,0.132547
A01-18225001-18325000,33,0.17951,0.127885
A01-18250001-18350000,10,0.151098,0.107617
A01-18275001-18375000,9,0.173139,0.115455
A01-18300001-18400000,9,0.173139,0.115455
A01-18400001-18500000,4,0.126745,0.125258
A01-18425001-18525000,4,0.126745,0.125258
A01-18450001-18550000,4,0.126745,0.125258
A01-18475001-18575000,4,0.126745,0.125258
A01-18525001-18625000,10,0.185031,0.146122
A01-18550001-18650000,10,0.185031,0.146122
A01-18575001-18675000,10,0.185031,0.146122
A01-18600001-18700000,10,0.185031,0.146122
A01-18850001-18950000,3,-0.0189134,-0.0236227
A01-18875001-18975000,3,-0.0189134,-0.0236227
A01-18900001-19000000,3,-0.0189134,-0.0236227
A01-18925001-19025000,3,-0.0189134,-0.0236227
A01-18950001-19050000,7,0.198283,0.147795
A01-18975001-19075000,7,0.198283,0.147795
A01-19000001-19100000,7,0.198283,0.147795
A01-19025001-19125000,7,0.198283,0.147795
A01-19050001-19150000,3,0.478568,0.386844
A01-19075001-19175000,3,0.478568,0.386844
A01-19100001-19200000,3,0.478568,0.386844
A01-19125001-19225000,3,0.478568,0.386844
A01-19275001-19375000,7,0.0965134,0.0794129
A01-19300001-19400000,7,0.0965134,0.0794129
A01-19325001-19425000,7,0.0965134,0.0794129
A01-19350001-19450000,7,0.0965134,0.0794129
A01-19400001-19500000,1,-0.0267045,-0.0267045
A01-19425001-19525000,4,0.0585705,0.0747171
A01-19450001-19550000,4,0.0585705,0.0747171
A01-19475001-19575000,4,0.0585705,0.0747171
A01-19500001-19600000,5,0.109038,0.114909
A01-19525001-19625000,2,0.136526,0.124486
A01-19550001-19650000,2,0.136526,0.124486
A01-19575001-19675000,2,0.136526,0.124486
A01-19700001-19800000,6,0.14413,0.0734968
A01-19725001-19825000,13,0.113743,0.0736432
A01-19750001-19850000,13,0.113743,0.0736432
A01-19775001-19875000,13,0.113743,0.0736432
A01-19800001-19900000,7,0.0985188,0.0737688
A01-19975001-20075000,4,0.255943,0.166928
A01-20000001-20100000,4,0.255943,0.166928
A01-20025001-20125000,6,0.23685,0.136585
A01-20050001-20150000,6,0.23685,0.136585
A01-20075001-20175000,2,0.104702,0.0758997
A01-20100001-20200000,2,0.104702,0.0758997
A01-20225001-20325000,1,0.0442072,0.0442072
A01-20250001-20350000,1,0.0442072,0.0442072
A01-20275001-20375000,1,0.0442072,0.0442072
A01-20300001-20400000,1,0.0442072,0.0442072
A01-20325001-20425000,4,0.510161,0.346259
A01-20350001-20450000,4,0.510161,0.346259
A01-20375001-20475000,4,0.510161,0.346259
A01-20400001-20500000,5,0.438886,0.287376
A01-20425001-20525000,1,0.051841,0.051841
A01-20450001-20550000,1,0.051841,0.051841
A01-20475001-20575000,9,0.131542,0.110114
A01-20500001-20600000,23,0.138541,0.120387
A01-20525001-20625000,37,0.119196,0.106975
A01-20550001-20650000,37,0.119196,0.106975
A01-20575001-20675000,29,0.113445,0.104099
A01-20600001-20700000,14,0.0910832,0.0849401
A01-20800001-20900000,16,0.157466,0.0957169
A01-20825001-20925000,16,0.157466,0.0957169
A01-20850001-20950000,16,0.157466,0.0957169
A01-20875001-20975000,16,0.157466,0.0957169
A01-21025001-21125000,5,0.254172,0.219004
A01-21050001-21150000,5,0.254172,0.219004
A01-21075001-21175000,5,0.254172,0.219004
A01-21100001-21200000,5,0.254172,0.219004
A01-21175001-21275000,10,0.208842,0.180506
A01-21200001-21300000,19,0.18583,0.14505
A01-21225001-21325000,19,0.18583,0.14505
A01-21250001-21350000,19,0.18583,0.14505
A01-21275001-21375000,12,0.205147,0.149623
A01-21300001-21400000,3,0.302901,0.281531
A01-21325001-21425000,3,0.302901,0.281531
A01-21350001-21450000,3,0.302901,0.281531
A01-21800001-21900000,6,0.119806,0.103937
A01-21825001-21925000,15,0.0993316,0.102553
A01-21850001-21950000,19,0.103235,0.0996845
A01-21875001-21975000,19,0.103235,0.0996845
A01-21900001-22000000,13,0.0971357,0.097722
A01-21925001-22025000,12,0.0589247,0.0579088
A01-21950001-22050000,8,0.0376835,0.0423999
A01-21975001-22075000,8,0.0376835,0.0423999
A01-22000001-22100000,8,0.0376835,0.0423999
A01-22025001-22125000,7,0.0916845,0.113413
A01-22050001-22150000,7,0.0916845,0.113413
A01-22075001-22175000,7,0.0916845,0.113413
A01-22100001-22200000,7,0.0916845,0.113413
A01-22150001-22250000,4,0.134089,0.125981
A01-22175001-22275000,4,0.134089,0.125981
A01-22200001-22300000,4,0.134089,0.125981
A01-22225001-22325000,4,0.134089,0.125981
A01-22375001-22475000,2,0.260807,0.238115
A01-22400001-22500000,2,0.260807,0.238115
A01-22425001-22525000,2,0.260807,0.238115
A01-22450001-22550000,9,0.162406,0.139346
A01-22475001-22575000,11,0.270045,0.183517
A01-22500001-22600000,11,0.270045,0.183517
A01-22525001-22625000,11,0.270045,0.183517
A01-22550001-22650000,14,0.206369,0.145122
A01-22575001-22675000,10,0.0698953,0.0790904
A01-22600001-22700000,10,0.0698953,0.0790904
A01-22625001-22725000,10,0.0698953,0.0790904
A01-22675001-22775000,9,0.0942904,0.0784911
A01-22700001-22800000,9,0.0942904,0.0784911
A01-22725001-22825000,12,0.217392,0.149646
A01-22750001-22850000,12,0.217392,0.149646
A01-22775001-22875000,3,0.4272,0.36311
A01-22800001-22900000,13,0.213244,0.143975
A01-22825001-22925000,10,0.10357,0.0782343
A01-22850001-22950000,15,0.124693,0.103802
A01-22875001-22975000,31,0.190335,0.157611
A01-22900001-23000000,25,0.20324,0.184241
A01-22925001-23025000,27,0.203704,0.186245
A01-22950001-23050000,22,0.213778,0.193361
A01-22975001-23075000,6,0.136711,0.15417
A01-23000001-23100000,2,0.212937,0.211293
A01-23500001-23600000,5,0.0518045,0.0711204
A01-23525001-23625000,5,0.0518045,0.0711204
A01-23550001-23650000,5,0.0518045,0.0711204
A01-23575001-23675000,5,0.0518045,0.0711204
A01-23625001-23725000,2,0.0645359,0.0640759
A01-23650001-23750000,2,0.0645359,0.0640759
A01-23675001-23775000,2,0.0645359,0.0640759
A01-23700001-23800000,2,0.0645359,0.0640759
A01-23800001-23900000,2,0.0521454,0.0310271
A01-23825001-23925000,5,0.393316,0.174326
A01-23850001-23950000,5,0.393316,0.174326
A01-23875001-23975000,5,0.393316,0.174326
A01-23900001-24000000,9,0.117452,0.0973795
A01-23925001-24025000,6,0.0134429,0.0111399
A01-23950001-24050000,6,0.0134429,0.0111399
A01-23975001-24075000,16,0.0339295,0.0366811
A01-24000001-24100000,12,0.0535736,0.0497137
A01-24025001-24125000,12,0.0535736,0.0497137
A01-24050001-24150000,12,0.0535736,0.0497137
A01-24075001-24175000,2,0.0421061,0.0382533
A01-24100001-24200000,4,0.54326,0.477315
A01-24125001-24225000,4,0.54326,0.477315
A01-24150001-24250000,4,0.54326,0.477315
A01-24175001-24275000,6,0.446086,0.372392
A01-24200001-24300000,2,0.155512,0.162544
A01-24225001-24325000,2,0.155512,0.162544
A01-24250001-24350000,2,0.155512,0.162544
A01-24275001-24375000,3,0.119405,0.141088
A01-24300001-24400000,5,0.130075,0.141849
A01-24325001-24425000,5,0.130075,0.141849
A01-24350001-24450000,9,0.145722,0.125693
A01-24375001-24475000,11,0.131033,0.103511
A01-24400001-24500000,19,0.129291,0.113158
A01-24425001-24525000,25,0.121289,0.099661
A01-24450001-24550000,24,0.122196,0.106431
A01-24475001-24575000,19,0.130338,0.111775
A01-24500001-24600000,9,0.129285,0.0918172
A01-24525001-24625000,5,0.138306,0.122886
A01-24550001-24650000,2,0.0416082,0.0648028
A01-24575001-24675000,15,0.0376169,0.0447332
A01-24600001-24700000,15,0.0376169,0.0447332
A01-24625001-24725000,13,0.0370965,0.0416456
A01-24650001-24750000,13,0.0370965,0.0416456
A01-24675001-24775000,2,0.0329484,0.0288627
A01-24700001-24800000,2,0.0329484,0.0288627
A01-24725001-24825000,2,0.0329484,0.0288627
A01-24750001-24850000,5,0.193842,0.168279
A01-24775001-24875000,11,0.211081,0.121032
A01-24800001-24900000,11,0.211081,0.121032
A01-24825001-24925000,11,0.211081,0.121032
A01-24850001-24950000,15,0.126944,0.10051
A01-24875001-24975000,7,0.130701,0.137138
A01-24900001-25000000,7,0.130701,0.137138
A01-24925001-25025000,10,0.104398,0.110641
A01-24950001-25050000,6,0.116817,0.122861
A01-24975001-25075000,9,0.107681,0.1018
A01-25000001-25100000,9,0.107681,0.1018
A01-25025001-25125000,6,0.154805,0.128291
A01-25050001-25150000,3,0.0733272,0.0596761
A01-25100001-25200000,2,-0.019537,-0.020576
A01-25125001-25225000,7,-0.0138628,-0.0111147
A01-25150001-25250000,7,-0.0138628,-0.0111147
A01-25175001-25275000,7,-0.0138628,-0.0111147
A01-25200001-25300000,5,-0.0129749,-0.00733015
A01-25350001-25450000,2,0.255104,0.138421
A01-25375001-25475000,2,0.255104,0.138421
A01-25400001-25500000,2,0.255104,0.138421
A01-25425001-25525000,2,0.255104,0.138421
A01-25475001-25575000,5,0.0387298,0.0351592
A01-25500001-25600000,5,0.0387298,0.0351592
A01-25525001-25625000,5,0.0387298,0.0351592
A01-25550001-25650000,7,0.0441782,0.0443286
A01-25575001-25675000,5,0.0695222,0.0748166
A01-25600001-25700000,8,0.0380299,0.0527207
A01-25625001-25725000,8,0.0380299,0.0527207
A01-25650001-25750000,6,0.0306788,0.0478769
A01-25675001-25775000,3,0.00909262,0.0158942
A01-25725001-25825000,3,-0.00259302,-0.00487519
A01-25750001-25850000,7,0.0712269,0.0387839
A01-25775001-25875000,7,0.0712269,0.0387839
A01-25800001-25900000,9,0.16815,0.102686
A01-25825001-25925000,6,0.217928,0.156467
A01-25850001-25950000,2,0.32742,0.326344
A01-25875001-25975000,2,0.32742,0.326344
A01-25900001-26000000,5,0.0807411,0.0549409
A01-25925001-26025000,10,0.160958,0.126973
A01-25950001-26050000,16,0.107302,0.0767886
A01-25975001-26075000,16,0.107302,0.0767886
A01-26000001-26100000,11,0.118897,0.0867194
A01-26025001-26125000,6,-0.00388686,-0.00685152
A01-26050001-26150000,3,0.184228,0.124459
A01-26075001-26175000,3,0.184228,0.124459
A01-26100001-26200000,3,0.184228,0.124459
A01-26125001-26225000,3,0.184228,0.124459
A01-26150001-26250000,2,0.0938346,0.109922
A01-26175001-26275000,2,0.0938346,0.109922
A01-26200001-26300000,2,0.0938346,0.109922
A01-26225001-26325000,2,0.0938346,0.109922
A01-26350001-26450000,1,0.033039,0.033039
A01-26375001-26475000,8,0.0680229,0.0747455
A01-26400001-26500000,10,0.051457,0.061761
A01-26425001-26525000,10,0.051457,0.061761
A01-26450001-26550000,12,0.0514827,0.0583276
A01-26475001-26575000,10,0.076211,0.0485877
A01-26500001-26600000,10,0.255916,0.130108
A01-26525001-26625000,10,0.255916,0.130108
A01-26550001-26650000,16,0.171453,0.116529
A01-26575001-26675000,20,0.179133,0.130272
A01-26600001-26700000,18,0.132057,0.0983667
A01-26625001-26725000,18,0.132057,0.0983667
A01-26650001-26750000,20,0.10252,0.071868
A01-26675001-26775000,24,0.0906921,0.0786038
A01-26700001-26800000,28,0.118878,0.102238
A01-26725001-26825000,28,0.118878,0.102238
A01-26750001-26850000,17,0.176699,0.148068
A01-26775001-26875000,4,0.268862,0.244045
A02-1-100000,16,0.183613,0.150092
A02-25001-125000,36,0.149385,0.114113
A02-50001-150000,40,0.156394,0.12215
A02-75001-175000,28,0.172899,0.131345
A02-100001-200000,28,0.172899,0.131345
A02-125001-225000,4,0.208461,0.194481
A02-175001-275000,25,0.398751,0.26396
A02-200001-300000,25,0.398751,0.26396
A02-225001-325000,25,0.398751,0.26396
A02-250001-350000,28,0.381705,0.249254
A02-275001-375000,4,0.164375,0.145597
A02-300001-400000,7,0.0824189,0.0797516
A02-325001-425000,7,0.0824189,0.0797516
A02-350001-450000,4,0.0321792,0.0445375
A02-375001-475000,3,-0.00501363,-0.00804207
A02-400001-500000,4,0.545928,0.333994
A02-425001-525000,4,0.545928,0.333994
A02-450001-550000,4,0.545928,0.333994
A02-475001-575000,4,0.545928,0.333994
A02-525001-625000,1,-0.00421629,-0.00421629
A02-550001-650000,1,-0.00421629,-0.00421629
A02-575001-675000,11,0.0768935,0.0792019
A02-600001-700000,11,0.0768935,0.0792019
A02-625001-725000,10,0.0888645,0.0875437
A02-650001-750000,14,0.105521,0.0951598
A02-675001-775000,14,0.0181823,0.0312853
A02-700001-800000,14,0.0181823,0.0312853
A02-725001-825000,14,0.0181823,0.0312853
A02-750001-850000,10,-0.0136035,-0.00188064
A02-775001-875000,1,0.576791,0.576791
A02-800001-900000,5,0.373303,0.221458
A02-825001-925000,5,0.373303,0.221458
A02-850001-950000,5,0.373303,0.221458
A02-875001-975000,10,0.227279,0.156409
A02-900001-1000000,11,0.209244,0.179127
A02-925001-1025000,11,0.209244,0.179127
A02-950001-1050000,11,0.209244,0.179127
A02-975001-1075000,5,0.211738,0.18736
A02-1025001-1125000,12,0.0522,0.0522208
A02-1050001-1150000,12,0.0522,0.0522208
A02-1075001-1175000,13,0.0673504,0.0715274
A02-1100001-1200000,15,0.0758067,0.0846363
A02-1125001-1225000,12,0.43263,0.306315
A02-1150001-1250000,13,0.419498,0.306251
A02-1175001-1275000,13,0.403931,0.281321
A02-1200001-1300000,12,0.447575,0.31849
A02-1225001-1325000,5,0.271376,0.245319
A02-1250001-1350000,4,0.261153,0.230278
A02-1275001-1375000,3,0.310612,0.313998
A02-1300001-1400000,2,0.224583,0.218798
A02-1325001-1425000,3,0.00823976,0.00316568
A02-1350001-1450000,9,0.149016,0.104056
A02-1375001-1475000,14,0.132999,0.10565
A02-1400001-1500000,17,0.1556,0.117798
A02-1425001-1525000,14,0.187591,0.142363
A02-1450001-1550000,16,0.138931,0.120863
A02-1475001-1575000,11,0.149826,0.126474
A02-1500001-1600000,19,0.100115,0.100958
A02-1525001-1625000,19,0.100115,0.100958
A02-1550001-1650000,11,0.0827727,0.0954962
A02-1575001-1675000,11,0.0827727,0.0954962
A02-1600001-1700000,3,0.202321,0.13638
A02-1625001-1725000,6,0.162037,0.121754
A02-1650001-1750000,6,0.162037,0.121754
A02-1675001-1775000,11,0.141659,0.089249
A02-1700001-1800000,8,0.110836,0.0715748
A02-1725001-1825000,11,0.168225,0.125115
A02-1750001-1850000,13,0.177794,0.138291
A02-1775001-1875000,8,0.195062,0.19332
A02-1800001-1900000,12,0.156747,0.133913
A02-1825001-1925000,13,0.218432,0.192121
A02-1850001-1950000,12,0.230809,0.198619
A02-1875001-1975000,12,0.230809,0.198619
A02-1900001-2000000,11,0.276869,0.208486
A02-1925001-2025000,4,0.238672,0.0694211
A02-1950001-2050000,3,-0.0188292,-0.00989715
A02-1975001-2075000,3,-0.0188292,-0.00989715
A02-2000001-2100000,5,0.304397,0.187842
A02-2025001-2125000,13,0.185833,0.137687
A02-2050001-2150000,16,0.149448,0.120582
A02-2075001-2175000,18,0.185947,0.148839
A02-2100001-2200000,15,0.120744,0.112793
A02-2125001-2225000,7,0.126594,0.120168
A02-2150001-2250000,11,0.313676,0.282753
A02-2175001-2275000,16,0.244591,0.16884
A02-2200001-2300000,14,0.28309,0.196387
A02-2225001-2325000,14,0.28309,0.196387
A02-2250001-2350000,11,0.163001,0.104732
A02-2275001-2375000,10,0.262581,0.229757
A02-2300001-2400000,15,0.20183,0.174297
A02-2325001-2425000,15,0.20183,0.174297
A02-2350001-2450000,11,0.196105,0.16394
A02-2375001-2475000,5,0.0555975,0.0633775
A02-2450001-2550000,10,0.304426,0.218495
A02-2475001-2575000,10,0.304426,0.218495
A02-2500001-2600000,15,0.276806,0.204435
A02-2525001-2625000,15,0.276806,0.204435
A02-2550001-2650000,5,0.220755,0.176313
A02-2575001-2675000,5,0.220755,0.176313
A02-2600001-2700000,5,0.240058,0.208771
A02-2625001-2725000,11,0.248912,0.209734
A02-2650001-2750000,11,0.248912,0.209734
A02-2675001-2775000,11,0.248912,0.209734
A02-2700001-2800000,8,0.221009,0.182808
A02-2725001-2825000,2,0.10572,0.0996277
A02-2750001-2850000,3,0.0728361,0.0672029
A02-2775001-2875000,4,0.158808,0.148068
A02-2800001-2900000,2,0.211353,0.196508
A02-2825001-2925000,6,0.230993,0.189831
A02-2850001-2950000,5,0.268252,0.227327
A02-2875001-2975000,16,0.194764,0.163498
A02-2900001-3000000,17,0.183154,0.152445
A02-2925001-3025000,13,0.154403,0.141968
A02-2950001-3050000,14,0.143833,0.134155
A02-2975001-3075000,2,0.00652851,0.00408086
A02-3000001-3100000,6,0.0921285,0.0696038
A02-3025001-3125000,19,0.346899,0.23716
A02-3050001-3150000,18,0.362793,0.248526
A02-3075001-3175000,18,0.362793,0.248526
A02-3100001-3200000,13,0.438469,0.314494
A02-3125001-3225000,3,0.214495,0.212982
A02-3150001-3250000,6,0.184718,0.135018
A02-3175001-3275000,6,0.184718,0.135018
A02-3200001-3300000,6,0.184718,0.135018
A02-3225001-3325000,3,0.0592216,0.0570537
A02-3250001-3350000,7,0.181078,0.150029
A02-3275001-3375000,7,0.181078,0.150029
A02-3300001-3400000,7,0.181078,0.150029
A02-3325001-3425000,7,0.181078,0.150029
A02-3375001-3475000,6,0.0584373,0.0730954
A02-3400001-3500000,6,0.0584373,0.0730954
A02-3425001-3525000,6,0.0584373,0.0730954
A02-3450001-3550000,9,0.277354,0.162134
A02-3475001-3575000,3,0.50511,0.34021
A02-3500001-3600000,3,0.50511,0.34021
A02-3525001-3625000,5,0.391996,0.264864
A02-3550001-3650000,6,0.190567,0.160371
A02-3575001-3675000,10,0.25946,0.222221
A02-3600001-3700000,13,0.208997,0.188447
A02-3625001-3725000,11,0.215262,0.195102
A02-3650001-3750000,14,0.237516,0.221087
A02-3675001-3775000,17,0.219971,0.191333
A02-3700001-3800000,17,0.256255,0.207944
A02-3725001-3825000,17,0.256255,0.207944
A02-3750001-3850000,10,0.26522,0.192742
A02-3775001-3875000,16,0.0991209,0.0859605
A02-3800001-3900000,13,0.0632463,0.066568
A02-3825001-3925000,19,0.0799274,0.0771065
A02-3850001-3950000,19,0.0799274,0.0771065
A02-3875001-3975000,6,0.103482,0.09994
A02-3900001-4000000,6,0.103482,0.09994
A02-3950001-4050000,2,-0.0227902,-0.0227847
A02-3975001-4075000,8,0.15747,0.0677993
A02-4000001-4100000,10,0.143117,0.0556843
A02-4025001-4125000,20,0.215748,0.138517
A02-4050001-4150000,21,0.219959,0.156912
A02-4075001-4175000,16,0.2919,0.205188
A02-4100001-4200000,14,0.303802,0.233469
A02-4125001-4225000,4,0.395162,0.263766
A02-4150001-4250000,1,0.575824,0.575824
A02-4250001-4350000,2,-0.00387892,-0.00388035
A02-4275001-4375000,8,0.0612651,0.0577774
A02-4300001-4400000,8,0.0612651,0.0577774
A02-4325001-4425000,8,0.0612651,0.0577774
A02-4350001-4450000,8,0.078719,0.0696551
A02-4375001-4475000,2,0.0527438,0.0436304
A02-4400001-4500000,2,0.0527438,0.0436304
A02-4425001-4525000,2,0.0527438,0.0436304
A02-4475001-4575000,7,0.20976,0.16358
A02-4500001-4600000,10,0.177725,0.14505
A02-4525001-4625000,14,0.170263,0.133461
A02-4550001-4650000,14,0.170263,0.133461
A02-4575001-4675000,11,0.189569,0.149328
A02-4600001-4700000,8,0.232797,0.167147
A02-4625001-4725000,4,0.283154,0.229806
A02-4650001-4750000,4,0.283154,0.229806
A02-4700001-4800000,2,0.0696927,0.0728958
A02-4725001-4825000,2,0.0696927,0.0728958
A02-4750001-4850000,5,0.0609976,0.04449
A02-4775001-4875000,8,0.0821498,0.0555349
A02-4800001-4900000,6,0.0897234,0.049748
A02-4825001-4925000,6,0.0897234,0.049748
A02-4850001-4950000,3,0.113202,0.0739431
A02-4950001-5050000,3,0.0975654,0.0681251
A02-4975001-5075000,10,0.118209,0.0982533
A02-5000001-5100000,10,0.118209,0.0982533
A02-5025001-5125000,10,0.118209,0.0982533
A02-5050001-5150000,7,0.124097,0.111165
A02-5100001-5200000,1,0.322559,0.322559
A02-5125001-5225000,7,0.0970261,0.0831507
A02-5150001-5250000,7,0.0970261,0.0831507
A02-5175001-5275000,7,0.0970261,0.0831507
A02-5200001-5300000,12,0.0203847,0.0249167
A02-5225001-5325000,6,-0.0151702,0.00658425
A02-5250001-5350000,6,-0.0151702,0.00658425
A02-5275001-5375000,6,-0.0151702,0.00658425
A02-5350001-5450000,1,0.0248483,0.0248483
A02-5375001-5475000,1,0.0248483,0.0248483
